service_number,unit_id,domain,observed_on,value_normalised,raw_kind
SYNTH-CRPF-01-358656,CRPF-01,workload,2026-09-02,0.8923,duty_hours_over_establishment
SYNTH-CRPF-01-358656,CRPF-01,self_report,2026-09-02,0.5452,instrument_score_normalised
SYNTH-CRPF-01-656700,CRPF-01,leave,2026-09-02,0.4791,leave_denied_rate
SYNTH-CRPF-01-656700,CRPF-01,deployment,2026-09-02,0.1685,days_deployed_away_from_station
SYNTH-CRPF-01-656700,CRPF-01,duty_roster,2026-09-02,0.6343,consecutive_duty_days
SYNTH-CRPF-01-656700,CRPF-01,transfer,2026-09-02,0.25,postings_in_trailing_year
SYNTH-CRPF-01-656700,CRPF-01,training,2026-09-02,0.0,course_days_assigned
SYNTH-CRPF-01-656700,CRPF-01,workload,2026-09-02,0.6971,duty_hours_over_establishment
SYNTH-CRPF-01-656700,CRPF-01,self_report,2026-09-02,0.375,instrument_score_normalised
SYNTH-CRPF-01-593651,CRPF-01,leave,2026-09-02,0.473,leave_denied_rate
SYNTH-CRPF-01-593651,CRPF-01,deployment,2026-09-02,0.1519,days_deployed_away_from_station
SYNTH-CRPF-01-593651,CRPF-01,duty_roster,2026-09-02,0.5583,consecutive_duty_days
SYNTH-CRPF-01-593651,CRPF-01,transfer,2026-09-02,0.25,postings_in_trailing_year
SYNTH-CRPF-01-593651,CRPF-01,training,2026-09-02,0.0,course_days_assigned
SYNTH-CRPF-01-593651,CRPF-01,workload,2026-09-02,0.5214,duty_hours_over_establishment
SYNTH-CRPF-01-593651,CRPF-01,self_report,2026-09-02,0.2456,instrument_score_normalised
SYNTH-CRPF-01-216293,CRPF-01,leave,2026-09-02,0.3885,leave_denied_rate
SYNTH-CRPF-01-216293,CRPF-01,deployment,2026-09-02,0.0871,days_deployed_away_from_station
SYNTH-CRPF-01-216293,CRPF-01,duty_roster,2026-09-02,0.4735,consecutive_duty_days
SYNTH-CRPF-01-216293,CRPF-01,transfer,2026-09-02,0.25,postings_in_trailing_year
SYNTH-CRPF-01-216293,CRPF-01,training,2026-09-02,0.0,course_days_assigned
SYNTH-CRPF-01-216293,CRPF-01,workload,2026-09-02,0.5728,duty_hours_over_establishment
SYNTH-CRPF-01-216293,CRPF-01,self_report,2026-09-02,0.1865,instrument_score_normalised
SYNTH-CRPF-01-216293,CRPF-01,biometric,2026-09-02,0.2261,resting_heart_rate_trend
SYNTH-CRPF-01-527314,CRPF-01,leave,2026-09-02,0.488,leave_denied_rate
SYNTH-CRPF-01-527314,CRPF-01,deployment,2026-09-02,0.2574,days_deployed_away_from_station
SYNTH-CRPF-01-527314,CRPF-01,duty_roster,2026-09-02,0.7791,consecutive_duty_days
SYNTH-CRPF-01-527314,CRPF-01,transfer,2026-09-02,0.75,postings_in_trailing_year
SYNTH-CRPF-01-527314,CRPF-01,training,2026-09-02,0.0,course_days_assigned
SYNTH-CRPF-01-527314,CRPF-01,workload,2026-09-02,0.5488,duty_hours_over_establishment
SYNTH-CRPF-01-527314,CRPF-01,self_report,2026-09-02,0.289,instrument_score_normalised
SYNTH-CRPF-01-474667,CRPF-01,leave,2026-09-02,0.7773,leave_denied_rate
SYNTH-CRPF-01-474667,CRPF-01,deployment,2026-09-02,0.2615,days_deployed_away_from_station
SYNTH-CRPF-01-474667,CRPF-01,duty_roster,2026-09-02,0.5344,consecutive_duty_days
SYNTH-CRPF-01-474667,CRPF-01,transfer,2026-09-02,0.25,postings_in_trailing_year
SYNTH-CRPF-01-474667,CRPF-01,training,2026-09-02,0.0,course_days_assigned
SYNTH-CRPF-01-474667,CRPF-01,workload,2026-09-02,0.5505,duty_hours_over_establishment
SYNTH-CRPF-01-474667,CRPF-01,self_report,2026-09-02,0.4668,instrument_score_normalised
SYNTH-CRPF-01-832372,CRPF-01,leave,2026-09-02,0.7911,leave_denied_rate
SYNTH-CRPF-01-832372,CRPF-01,deployment,2026-09-02,0.2863,days_deployed_away_from_station
SYNTH-CRPF-01-832372,CRPF-01,duty_roster,2026-09-02,0.5051,consecutive_duty_days
SYNTH-CRPF-01-832372,CRPF-01,transfer,2026-09-02,0.25,postings_in_trailing_year
SYNTH-CRPF-01-832372,CRPF-01,training,2026-09-02,0.0,course_days_assigned
SYNTH-CRPF-01-832372,CRPF-01,workload,2026-09-02,0.5817,duty_hours_over_establishment
SYNTH-CRPF-01-832372,CRPF-01,biometric,2026-09-02,0.4225,resting_heart_rate_trend
SYNTH-CRPF-01-815310,CRPF-01,leave,2026-09-02,0.6024,leave_denied_rate
SYNTH-CRPF-01-815310,CRPF-01,deployment,2026-09-02,0.2943,days_deployed_away_from_station
SYNTH-CRPF-01-815310,CRPF-01,duty_roster,2026-09-02,0.5985,consecutive_duty_days
SYNTH-CRPF-01-815310,CRPF-01,transfer,2026-09-02,0.25,postings_in_trailing_year
SYNTH-CRPF-01-815310,CRPF-01,training,2026-09-02,0.0,course_days_assigned
SYNTH-CRPF-01-815310,CRPF-01,workload,2026-09-02,0.5273,duty_hours_over_establishment
SYNTH-CRPF-01-815310,CRPF-01,self_report,2026-09-02,0.1816,instrument_score_normalised
SYNTH-CRPF-01-815310,CRPF-01,biometric,2026-09-02,0.1601,resting_heart_rate_trend
SYNTH-CRPF-01-754761,CRPF-01,leave,2026-09-02,0.7067,leave_denied_rate
SYNTH-CRPF-01-754761,CRPF-01,deployment,2026-09-02,0.2377,days_deployed_away_from_station
SYNTH-CRPF-01-754761,CRPF-01,duty_roster,2026-09-02,0.5854,consecutive_duty_days
SYNTH-CRPF-01-754761,CRPF-01,transfer,2026-09-02,0.25,postings_in_trailing_year
SYNTH-CRPF-01-754761,CRPF-01,training,2026-09-02,1.0,course_days_assigned
SYNTH-CRPF-01-754761,CRPF-01,workload,2026-09-02,0.785,duty_hours_over_establishment
SYNTH-CRPF-01-754761,CRPF-01,self_report,2026-09-02,0.2924,instrument_score_normalised
SYNTH-CRPF-01-167629,CRPF-01,leave,2026-09-02,0.4705,leave_denied_rate
SYNTH-CRPF-01-167629,CRPF-01,deployment,2026-09-02,0.2242,days_deployed_away_from_station
SYNTH-CRPF-01-167629,CRPF-01,duty_roster,2026-09-02,0.6475,consecutive_duty_days
SYNTH-CRPF-01-167629,CRPF-01,transfer,2026-09-02,0.25,postings_in_trailing_year
SYNTH-CRPF-01-167629,CRPF-01,training,2026-09-02,0.0,course_days_assigned
SYNTH-CRPF-01-167629,CRPF-01,workload,2026-09-02,0.4264,duty_hours_over_establishment
SYNTH-CRPF-01-167629,CRPF-01,self_report,2026-09-02,0.633,instrument_score_normalised
SYNTH-CRPF-01-167629,CRPF-01,biometric,2026-09-02,0.5111,resting_heart_rate_trend
SYNTH-CRPF-01-718427,CRPF-01,leave,2026-09-02,0.6217,leave_denied_rate
SYNTH-CRPF-01-718427,CRPF-01,deployment,2026-09-02,0.2989,days_deployed_away_from_station
SYNTH-CRPF-01-718427,CRPF-01,duty_roster,2026-09-02,0.7426,consecutive_duty_days
SYNTH-CRPF-01-718427,CRPF-01,transfer,2026-09-02,0.25,postings_in_trailing_year
SYNTH-CRPF-01-718427,CRPF-01,training,2026-09-02,0.0,course_days_assigned
SYNTH-CRPF-01-718427,CRPF-01,workload,2026-09-02,0.7108,duty_hours_over_establishment
SYNTH-CRPF-01-718427,CRPF-01,self_report,2026-09-02,0.3402,instrument_score_normalised
SYNTH-CRPF-01-604773,CRPF-01,leave,2026-09-02,0.7869,leave_denied_rate
SYNTH-CRPF-01-604773,CRPF-01,deployment,2026-09-02,0.3065,days_deployed_away_from_station
SYNTH-CRPF-01-604773,CRPF-01,duty_roster,2026-09-02,0.7611,consecutive_duty_days
SYNTH-CRPF-01-604773,CRPF-01,transfer,2026-09-02,0.25,postings_in_trailing_year
SYNTH-CRPF-01-604773,CRPF-01,training,2026-09-02,0.0,course_days_assigned
SYNTH-CRPF-01-604773,CRPF-01,workload,2026-09-02,0.7474,duty_hours_over_establishment
SYNTH-CRPF-01-604773,CRPF-01,self_report,2026-09-02,0.5429,instrument_score_normalised
SYNTH-CRPF-01-604773,CRPF-01,biometric,2026-09-02,0.2534,resting_heart_rate_trend
SYNTH-CRPF-01-729938,CRPF-01,leave,2026-09-02,0.5924,leave_denied_rate
SYNTH-CRPF-01-729938,CRPF-01,deployment,2026-09-02,0.2591,days_deployed_away_from_station
SYNTH-CRPF-01-729938,CRPF-01,duty_roster,2026-09-02,0.4628,consecutive_duty_days
SYNTH-CRPF-01-729938,CRPF-01,transfer,2026-09-02,0.25,postings_in_trailing_year
SYNTH-CRPF-01-729938,CRPF-01,training,2026-09-02,0.0,course_days_assigned
SYNTH-CRPF-01-729938,CRPF-01,workload,2026-09-02,0.5082,duty_hours_over_establishment
SYNTH-CRPF-01-729938,CRPF-01,self_report,2026-09-02,0.156,instrument_score_normalised
SYNTH-CRPF-01-729938,CRPF-01,biometric,2026-09-02,0.2256,resting_heart_rate_trend
SYNTH-CRPF-01-756224,CRPF-01,leave,2026-09-02,0.5675,leave_denied_rate
SYNTH-CRPF-01-756224,CRPF-01,deployment,2026-09-02,0.2483,days_deployed_away_from_station
SYNTH-CRPF-01-756224,CRPF-01,duty_roster,2026-09-02,0.7609,consecutive_duty_days
SYNTH-CRPF-01-756224,CRPF-01,transfer,2026-09-02,0.25,postings_in_trailing_year
SYNTH-CRPF-01-756224,CRPF-01,training,2026-09-02,0.0,course_days_assigned
SYNTH-CRPF-01-756224,CRPF-01,workload,2026-09-02,0.8035,duty_hours_over_establishment
SYNTH-CRPF-01-756224,CRPF-01,self_report,2026-09-02,0.2509,instrument_score_normalised
SYNTH-CRPF-01-756224,CRPF-01,biometric,2026-09-02,0.4585,resting_heart_rate_trend
SYNTH-CRPF-01-451738,CRPF-01,leave,2026-09-02,0.5206,leave_denied_rate
SYNTH-CRPF-01-451738,CRPF-01,deployment,2026-09-02,0.1418,days_deployed_away_from_station
SYNTH-CRPF-01-451738,CRPF-01,duty_roster,2026-09-02,0.4803,consecutive_duty_days
SYNTH-CRPF-01-451738,CRPF-01,transfer,2026-09-02,0.25,postings_in_trailing_year
SYNTH-CRPF-01-451738,CRPF-01,training,2026-09-02,0.0,course_days_assigned
SYNTH-CRPF-01-451738,CRPF-01,workload,2026-09-02,0.6282,duty_hours_over_establishment
SYNTH-CRPF-01-451738,CRPF-01,self_report,2026-09-02,0.2396,instrument_score_normalised
SYNTH-CRPF-01-451738,CRPF-01,biometric,2026-09-02,0.2701,resting_heart_rate_trend
SYNTH-CRPF-01-844162,CRPF-01,leave,2026-09-02,0.4569,leave_denied_rate
SYNTH-CRPF-01-844162,CRPF-01,deployment,2026-09-02,0.2314,days_deployed_away_from_station
SYNTH-CRPF-01-844162,CRPF-01,duty_roster,2026-09-02,0.7312,consecutive_duty_days
SYNTH-CRPF-01-844162,CRPF-01,transfer,2026-09-02,0.25,postings_in_trailing_year
SYNTH-CRPF-01-844162,CRPF-01,training,2026-09-02,1.0,course_days_assigned
SYNTH-CRPF-01-844162,CRPF-01,workload,2026-09-02,0.5436,duty_hours_over_establishment
SYNTH-CRPF-01-580653,CRPF-01,leave,2026-09-02,0.5972,leave_denied_rate
SYNTH-CRPF-01-580653,CRPF-01,deployment,2026-09-02,0.2026,days_deployed_away_from_station
SYNTH-CRPF-01-580653,CRPF-01,duty_roster,2026-09-02,0.4354,consecutive_duty_days
SYNTH-CRPF-01-580653,CRPF-01,transfer,2026-09-02,0.25,postings_in_trailing_year
SYNTH-CRPF-01-580653,CRPF-01,training,2026-09-02,0.0,course_days_assigned
SYNTH-CRPF-01-580653,CRPF-01,workload,2026-09-02,0.6699,duty_hours_over_establishment
SYNTH-CRPF-01-580653,CRPF-01,self_report,2026-09-02,0.2528,instrument_score_normalised
SYNTH-CRPF-01-580653,CRPF-01,biometric,2026-09-02,0.233,resting_heart_rate_trend
SYNTH-CRPF-01-284719,CRPF-01,leave,2026-09-02,0.5608,leave_denied_rate
SYNTH-CRPF-01-284719,CRPF-01,deployment,2026-09-02,0.2322,days_deployed_away_from_station
SYNTH-CRPF-01-284719,CRPF-01,duty_roster,2026-09-02,0.5729,consecutive_duty_days
SYNTH-CRPF-01-284719,CRPF-01,transfer,2026-09-02,0.25,postings_in_trailing_year
SYNTH-CRPF-01-284719,CRPF-01,training,2026-09-02,0.0,course_days_assigned
SYNTH-CRPF-01-284719,CRPF-01,workload,2026-09-02,0.553,duty_hours_over_establishment
SYNTH-CRPF-01-284719,CRPF-01,self_report,2026-09-02,0.423,instrument_score_normalised
SYNTH-CRPF-01-762754,CRPF-01,leave,2026-09-02,0.7009,leave_denied_rate
SYNTH-CRPF-01-762754,CRPF-01,deployment,2026-09-02,0.2699,days_deployed_away_from_station
SYNTH-CRPF-01-762754,CRPF-01,duty_roster,2026-09-02,0.8003,consecutive_duty_days
SYNTH-CRPF-01-762754,CRPF-01,transfer,2026-09-02,0.25,postings_in_trailing_year
SYNTH-CRPF-01-762754,CRPF-01,training,2026-09-02,0.0,course_days_assigned
SYNTH-CRPF-01-762754,CRPF-01,workload,2026-09-02,0.8502,duty_hours_over_establishment
SYNTH-CRPF-01-762754,CRPF-01,self_report,2026-09-02,0.54,instrument_score_normalised
SYNTH-CRPF-01-795642,CRPF-01,leave,2026-09-02,0.4778,leave_denied_rate
SYNTH-CRPF-01-795642,CRPF-01,deployment,2026-09-02,0.2988,days_deployed_away_from_station
SYNTH-CRPF-01-795642,CRPF-01,duty_roster,2026-09-02,0.7326,consecutive_duty_days
SYNTH-CRPF-01-795642,CRPF-01,transfer,2026-09-02,0.75,postings_in_trailing_year
SYNTH-CRPF-01-795642,CRPF-01,training,2026-09-02,0.0,course_days_assigned
SYNTH-CRPF-01-795642,CRPF-01,workload,2026-09-02,0.7661,duty_hours_over_establishment
SYNTH-CRPF-01-795642,CRPF-01,self_report,2026-09-02,0.3926,instrument_score_normalised
SYNTH-CRPF-01-795642,CRPF-01,biometric,2026-09-02,0.5723,resting_heart_rate_trend
SYNTH-CRPF-01-325702,CRPF-01,leave,2026-09-02,0.6938,leave_denied_rate
SYNTH-CRPF-01-325702,CRPF-01,deployment,2026-09-02,0.1912,days_deployed_away_from_station
SYNTH-CRPF-01-325702,CRPF-01,duty_roster,2026-09-02,0.7025,consecutive_duty_days
SYNTH-CRPF-01-325702,CRPF-01,transfer,2026-09-02,0.75,postings_in_trailing_year
SYNTH-CRPF-01-325702,CRPF-01,training,2026-09-02,0.0,course_days_assigned
SYNTH-CRPF-01-325702,CRPF-01,workload,2026-09-02,0.5923,duty_hours_over_establishment
SYNTH-CRPF-01-325702,CRPF-01,self_report,2026-09-02,0.5198,instrument_score_normalised
SYNTH-CRPF-01-325702,CRPF-01,biometric,2026-09-02,0.3601,resting_heart_rate_trend
SYNTH-CRPF-01-141467,CRPF-01,leave,2026-09-02,0.5199,leave_denied_rate
SYNTH-CRPF-01-141467,CRPF-01,deployment,2026-09-02,0.2193,days_deployed_away_from_station
SYNTH-CRPF-01-141467,CRPF-01,duty_roster,2026-09-02,0.6251,consecutive_duty_days
SYNTH-CRPF-01-141467,CRPF-01,transfer,2026-09-02,0.75,postings_in_trailing_year
SYNTH-CRPF-01-141467,CRPF-01,training,2026-09-02,0.0,course_days_assigned
SYNTH-CRPF-01-141467,CRPF-01,workload,2026-09-02,0.7366,duty_hours_over_establishment
SYNTH-CRPF-01-141467,CRPF-01,self_report,2026-09-02,0.3613,instrument_score_normalised
SYNTH-CRPF-01-897343,CRPF-01,leave,2026-09-02,0.7932,leave_denied_rate
SYNTH-CRPF-01-897343,CRPF-01,deployment,2026-09-02,0.2841,days_deployed_away_from_station
SYNTH-CRPF-01-897343,CRPF-01,duty_roster,2026-09-02,0.4885,consecutive_duty_days
SYNTH-CRPF-01-897343,CRPF-01,transfer,2026-09-02,0.25,postings_in_trailing_year
SYNTH-CRPF-01-897343,CRPF-01,training,2026-09-02,0.0,course_days_assigned
SYNTH-CRPF-01-897343,CRPF-01,workload,2026-09-02,0.6894,duty_hours_over_establishment
SYNTH-CRPF-01-897343,CRPF-01,self_report,2026-09-02,0.1265,instrument_score_normalised
SYNTH-CRPF-01-469842,CRPF-01,leave,2026-09-02,0.6568,leave_denied_rate
SYNTH-CRPF-01-469842,CRPF-01,deployment,2026-09-02,0.1956,days_deployed_away_from_station
SYNTH-CRPF-01-469842,CRPF-01,duty_roster,2026-09-02,0.4594,consecutive_duty_days
SYNTH-CRPF-01-469842,CRPF-01,transfer,2026-09-02,0.25,postings_in_trailing_year
SYNTH-CRPF-01-469842,CRPF-01,training,2026-09-02,0.0,course_days_assigned
SYNTH-CRPF-01-469842,CRPF-01,workload,2026-09-02,0.5262,duty_hours_over_establishment
SYNTH-CRPF-01-469842,CRPF-01,self_report,2026-09-02,0.2819,instrument_score_normalised
SYNTH-CRPF-01-469842,CRPF-01,biometric,2026-09-02,0.2721,resting_heart_rate_trend
SYNTH-CRPF-01-807326,CRPF-01,leave,2026-09-02,0.62,leave_denied_rate
SYNTH-CRPF-01-807326,CRPF-01,deployment,2026-09-02,0.1264,days_deployed_away_from_station
SYNTH-CRPF-01-807326,CRPF-01,duty_roster,2026-09-02,0.3266,consecutive_duty_days
SYNTH-CRPF-01-807326,CRPF-01,transfer,2026-09-02,0.25,postings_in_trailing_year
SYNTH-CRPF-01-807326,CRPF-01,training,2026-09-02,0.0,course_days_assigned
SYNTH-CRPF-01-807326,CRPF-01,workload,2026-09-02,0.4981,duty_hours_over_establishment
SYNTH-CRPF-01-807326,CRPF-01,biometric,2026-09-02,0.4931,resting_heart_rate_trend
SYNTH-CRPF-01-609082,CRPF-01,leave,2026-09-02,0.4453,leave_denied_rate
SYNTH-CRPF-01-609082,CRPF-01,deployment,2026-09-02,0.1743,days_deployed_away_from_station
SYNTH-CRPF-01-609082,CRPF-01,duty_roster,2026-09-02,0.4678,consecutive_duty_days
SYNTH-CRPF-01-609082,CRPF-01,transfer,2026-09-02,0.25,postings_in_trailing_year
SYNTH-CRPF-01-609082,CRPF-01,training,2026-09-02,0.0,course_days_assigned
SYNTH-CRPF-01-609082,CRPF-01,workload,2026-09-02,0.5094,duty_hours_over_establishment
SYNTH-CRPF-01-609082,CRPF-01,self_report,2026-09-02,0.479,instrument_score_normalised
SYNTH-CRPF-01-609082,CRPF-01,biometric,2026-09-02,0.2799,resting_heart_rate_trend
SYNTH-CRPF-01-106660,CRPF-01,leave,2026-09-02,0.4971,leave_denied_rate
SYNTH-CRPF-01-106660,CRPF-01,deployment,2026-09-02,0.0661,days_deployed_away_from_station
SYNTH-CRPF-01-106660,CRPF-01,duty_roster,2026-09-02,0.6117,consecutive_duty_days
SYNTH-CRPF-01-106660,CRPF-01,transfer,2026-09-02,0.25,postings_in_trailing_year
SYNTH-CRPF-01-106660,CRPF-01,training,2026-09-02,0.0,course_days_assigned
SYNTH-CRPF-01-106660,CRPF-01,workload,2026-09-02,0.3685,duty_hours_over_establishment
SYNTH-CRPF-01-106660,CRPF-01,self_report,2026-09-02,0.3229,instrument_score_normalised
SYNTH-CRPF-01-705651,CRPF-01,leave,2026-09-02,0.6804,leave_denied_rate
SYNTH-CRPF-01-705651,CRPF-01,deployment,2026-09-02,0.2338,days_deployed_away_from_station
SYNTH-CRPF-01-705651,CRPF-01,duty_roster,2026-09-02,0.6768,consecutive_duty_days
SYNTH-CRPF-01-705651,CRPF-01,transfer,2026-09-02,0.25,postings_in_trailing_year
SYNTH-CRPF-01-705651,CRPF-01,training,2026-09-02,0.0,course_days_assigned
SYNTH-CRPF-01-705651,CRPF-01,workload,2026-09-02,0.5554,duty_hours_over_establishment
SYNTH-CRPF-01-705651,CRPF-01,self_report,2026-09-02,0.3814,instrument_score_normalised
SYNTH-CRPF-01-611475,CRPF-01,leave,2026-09-02,0.6882,leave_denied_rate
SYNTH-CRPF-01-611475,CRPF-01,deployment,2026-09-02,0.2074,days_deployed_away_from_station
SYNTH-CRPF-01-611475,CRPF-01,duty_roster,2026-09-02,0.535,consecutive_duty_days
SYNTH-CRPF-01-611475,CRPF-01,transfer,2026-09-02,0.75,postings_in_trailing_year
SYNTH-CRPF-01-611475,CRPF-01,training,2026-09-02,0.0,course_days_assigned
SYNTH-CRPF-01-611475,CRPF-01,workload,2026-09-02,0.7273,duty_hours_over_establishment
SYNTH-CRPF-01-108044,CRPF-01,leave,2026-09-02,0.8188,leave_denied_rate
SYNTH-CRPF-01-108044,CRPF-01,deployment,2026-09-02,0.2204,days_deployed_away_from_station
SYNTH-CRPF-01-108044,CRPF-01,duty_roster,2026-09-02,0.7241,consecutive_duty_days
SYNTH-CRPF-01-108044,CRPF-01,transfer,2026-09-02,0.75,postings_in_trailing_year
SYNTH-CRPF-01-108044,CRPF-01,training,2026-09-02,0.0,course_days_assigned
SYNTH-CRPF-01-108044,CRPF-01,workload,2026-09-02,0.7905,duty_hours_over_establishment
SYNTH-CRPF-01-108044,CRPF-01,biometric,2026-09-02,0.6035,resting_heart_rate_trend
SYNTH-CRPF-01-222999,CRPF-01,leave,2026-09-02,0.6304,leave_denied_rate
SYNTH-CRPF-01-222999,CRPF-01,deployment,2026-09-02,0.2547,days_deployed_away_from_station
SYNTH-CRPF-01-222999,CRPF-01,duty_roster,2026-09-02,0.5797,consecutive_duty_days
SYNTH-CRPF-01-222999,CRPF-01,transfer,2026-09-02,0.25,postings_in_trailing_year
SYNTH-CRPF-01-222999,CRPF-01,training,2026-09-02,0.0,course_days_assigned
SYNTH-CRPF-01-222999,CRPF-01,workload,2026-09-02,0.7388,duty_hours_over_establishment
SYNTH-CRPF-01-577281,CRPF-01,leave,2026-09-02,0.5734,leave_denied_rate
SYNTH-CRPF-01-577281,CRPF-01,deployment,2026-09-02,0.2643,days_deployed_away_from_station
SYNTH-CRPF-01-577281,CRPF-01,duty_roster,2026-09-02,0.7245,consecutive_duty_days
SYNTH-CRPF-01-577281,CRPF-01,transfer,2026-09-02,0.25,postings_in_trailing_year
SYNTH-CRPF-01-577281,CRPF-01,training,2026-09-02,0.0,course_days_assigned
SYNTH-CRPF-01-577281,CRPF-01,workload,2026-09-02,0.6839,duty_hours_over_establishment
SYNTH-CRPF-01-577281,CRPF-01,self_report,2026-09-02,0.2937,instrument_score_normalised
SYNTH-CRPF-01-918975,CRPF-01,leave,2026-09-02,0.6096,leave_denied_rate
SYNTH-CRPF-01-918975,CRPF-01,deployment,2026-09-02,0.0786,days_deployed_away_from_station
SYNTH-CRPF-01-918975,CRPF-01,duty_roster,2026-09-02,0.533,consecutive_duty_days
SYNTH-CRPF-01-918975,CRPF-01,transfer,2026-09-02,0.25,postings_in_trailing_year
SYNTH-CRPF-01-918975,CRPF-01,training,2026-09-02,0.0,course_days_assigned
SYNTH-CRPF-01-918975,CRPF-01,workload,2026-09-02,0.4733,duty_hours_over_establishment
SYNTH-CRPF-01-918975,CRPF-01,self_report,2026-09-02,0.5407,instrument_score_normalised
SYNTH-CRPF-01-918975,CRPF-01,biometric,2026-09-02,0.3646,resting_heart_rate_trend
SYNTH-CRPF-01-649813,CRPF-01,leave,2026-09-02,0.5274,leave_denied_rate
SYNTH-CRPF-01-649813,CRPF-01,deployment,2026-09-02,0.0909,days_deployed_away_from_station
SYNTH-CRPF-01-649813,CRPF-01,duty_roster,2026-09-02,0.479,consecutive_duty_days
SYNTH-CRPF-01-649813,CRPF-01,transfer,2026-09-02,0.25,postings_in_trailing_year
SYNTH-CRPF-01-649813,CRPF-01,training,2026-09-02,0.0,course_days_assigned
SYNTH-CRPF-01-649813,CRPF-01,workload,2026-09-02,0.2902,duty_hours_over_establishment
SYNTH-CRPF-01-649813,CRPF-01,self_report,2026-09-02,0.3294,instrument_score_normalised
SYNTH-CRPF-01-484140,CRPF-01,leave,2026-09-02,0.801,leave_denied_rate
SYNTH-CRPF-01-484140,CRPF-01,deployment,2026-09-02,0.2526,days_deployed_away_from_station
SYNTH-CRPF-01-484140,CRPF-01,duty_roster,2026-09-02,0.7623,consecutive_duty_days
SYNTH-CRPF-01-484140,CRPF-01,transfer,2026-09-02,0.25,postings_in_trailing_year
SYNTH-CRPF-01-484140,CRPF-01,training,2026-09-02,0.0,course_days_assigned
SYNTH-CRPF-01-484140,CRPF-01,workload,2026-09-02,0.6078,duty_hours_over_establishment
SYNTH-CRPF-01-484140,CRPF-01,biometric,2026-09-02,0.6003,resting_heart_rate_trend
SYNTH-CRPF-01-104245,CRPF-01,leave,2026-09-02,0.3397,leave_denied_rate
SYNTH-CRPF-01-104245,CRPF-01,deployment,2026-09-02,0.076,days_deployed_away_from_station
SYNTH-CRPF-01-104245,CRPF-01,duty_roster,2026-09-02,0.3714,consecutive_duty_days
SYNTH-CRPF-01-104245,CRPF-01,transfer,2026-09-02,0.75,postings_in_trailing_year
SYNTH-CRPF-01-104245,CRPF-01,training,2026-09-02,0.0,course_days_assigned
SYNTH-CRPF-01-104245,CRPF-01,workload,2026-09-02,0.4842,duty_hours_over_establishment
SYNTH-CRPF-01-104245,CRPF-01,self_report,2026-09-02,0.3083,instrument_score_normalised
SYNTH-CRPF-01-569243,CRPF-01,leave,2026-09-02,0.6419,leave_denied_rate
SYNTH-CRPF-01-569243,CRPF-01,deployment,2026-09-02,0.2758,days_deployed_away_from_station
SYNTH-CRPF-01-569243,CRPF-01,duty_roster,2026-09-02,0.7466,consecutive_duty_days
SYNTH-CRPF-01-569243,CRPF-01,transfer,2026-09-02,0.25,postings_in_trailing_year
SYNTH-CRPF-01-569243,CRPF-01,training,2026-09-02,0.0,course_days_assigned
SYNTH-CRPF-01-569243,CRPF-01,workload,2026-09-02,0.721,duty_hours_over_establishment
SYNTH-CRPF-01-569243,CRPF-01,biometric,2026-09-02,0.3678,resting_heart_rate_trend
SYNTH-CRPF-01-854607,CRPF-01,leave,2026-09-02,0.3975,leave_denied_rate
SYNTH-CRPF-01-854607,CRPF-01,deployment,2026-09-02,0.1405,days_deployed_away_from_station
SYNTH-CRPF-01-854607,CRPF-01,duty_roster,2026-09-02,0.3936,consecutive_duty_days
SYNTH-CRPF-01-854607,CRPF-01,transfer,2026-09-02,0.25,postings_in_trailing_year
SYNTH-CRPF-01-854607,CRPF-01,training,2026-09-02,0.0,course_days_assigned
SYNTH-CRPF-01-854607,CRPF-01,workload,2026-09-02,0.4184,duty_hours_over_establishment
SYNTH-CRPF-01-854607,CRPF-01,self_report,2026-09-02,0.6657,instrument_score_normalised
SYNTH-CRPF-01-854607,CRPF-01,biometric,2026-09-02,0.3798,resting_heart_rate_trend
SYNTH-CRPF-01-110151,CRPF-01,leave,2026-09-02,0.6843,leave_denied_rate
SYNTH-CRPF-01-110151,CRPF-01,deployment,2026-09-02,0.1883,days_deployed_away_from_station
SYNTH-CRPF-01-110151,CRPF-01,duty_roster,2026-09-02,0.6076,consecutive_duty_days
SYNTH-CRPF-01-110151,CRPF-01,transfer,2026-09-02,0.25,postings_in_trailing_year
SYNTH-CRPF-01-110151,CRPF-01,training,2026-09-02,0.0,course_days_assigned
SYNTH-CRPF-01-110151,CRPF-01,workload,2026-09-02,0.4527,duty_hours_over_establishment
SYNTH-CRPF-01-110151,CRPF-01,self_report,2026-09-02,0.0785,instrument_score_normalised
SYNTH-CRPF-01-110151,CRPF-01,biometric,2026-09-02,0.3769,resting_heart_rate_trend
SYNTH-CRPF-01-930909,CRPF-01,leave,2026-09-02,0.5914,leave_denied_rate
SYNTH-CRPF-01-930909,CRPF-01,deployment,2026-09-02,0.2397,days_deployed_away_from_station
SYNTH-CRPF-01-930909,CRPF-01,duty_roster,2026-09-02,0.7549,consecutive_duty_days
SYNTH-CRPF-01-930909,CRPF-01,transfer,2026-09-02,0.25,postings_in_trailing_year
SYNTH-CRPF-01-930909,CRPF-01,training,2026-09-02,0.0,course_days_assigned
SYNTH-CRPF-01-930909,CRPF-01,workload,2026-09-02,0.6422,duty_hours_over_establishment
