leave_mean_7d,leave_mean_30d,leave_mean_90d,leave_mean_180d,deployment_mean_7d,deployment_mean_30d,deployment_mean_90d,deployment_mean_180d,duty_roster_mean_7d,duty_roster_mean_30d,duty_roster_mean_90d,duty_roster_mean_180d,transfer_mean_7d,transfer_mean_30d,transfer_mean_90d,transfer_mean_180d,training_mean_7d,training_mean_30d,training_mean_90d,training_mean_180d,workload_mean_7d,workload_mean_30d,workload_mean_90d,workload_mean_180d,self_report_mean_7d,self_report_mean_30d,self_report_mean_90d,self_report_mean_180d,biometric_mean_7d,biometric_mean_30d,biometric_mean_90d,biometric_mean_180d,voice_mean_7d,voice_mean_30d,voice_mean_90d,voice_mean_180d,leave_slope,deployment_slope,duty_roster_slope,transfer_slope,training_slope,workload_slope,self_report_slope,biometric_slope,voice_slope,age_band,deployed,rank,unit_kind,label
0.501214,0.47605,0.41843,0.424364,0.0,0.0,0.0,0.133333,0.3432,0.365777,0.426202,0.423436,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.077778,0.539329,0.449467,0.444801,0.424954,0.7043,0.7043,0.556398,0.392649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07685,-0.133333,-0.080236,0.0,-0.077778,0.114374,0.311651,0.0,0.0,under-30,static,Head Constable,group centre,0
0.339914,0.369793,0.368196,0.365823,0.0,0.0,0.188889,0.161111,0.422271,0.350107,0.320816,0.31106,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.077778,0.307857,0.279957,0.30905,0.298159,0.1427,0.1427,0.139547,0.252572,0.325357,0.28483,0.314512,0.323963,0.0,0.0,0.0,0.0,-0.025909,-0.161111,0.111211,0.0,-0.077778,0.009698,-0.109872,0.001394,0.0,40-plus,static,Assistant Commandant,left-wing extremism area,0
0.3333,0.31383,0.366669,0.345267,0.0,0.0,0.0,0.183333,0.466829,0.352587,0.370166,0.363049,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.077778,0.350257,0.396547,0.336487,0.357009,0.2671,0.2671,0.2671,0.295146,0.381871,0.324913,0.330928,0.333396,0.0,0.0,0.0,0.0,-0.011967,-0.183333,0.10378,0.0,-0.077778,-0.006752,-0.028046,0.048475,0.0,30-39,static,Assistant Sub-Inspector,left-wing extremism area,0
0.7233,0.63407,0.547919,0.417891,0.2565,0.2565,0.17385,0.259147,0.6655,0.670277,0.577227,0.459223,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.122222,0.626257,0.578523,0.491822,0.393713,0.1925,0.1925,0.1925,0.240776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.305409,-0.002647,0.206277,0.0,-0.122222,0.232544,-0.048276,0.0,0.0,40-plus,surged,Inspector,internal security duty,0
0.355857,0.341203,0.365084,0.381449,0.0,0.0,0.0,0.205556,0.4722,0.39737,0.405313,0.423082,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.2436,0.265807,0.375398,0.386912,0.0,0.0,0.0,0.0,0.37,0.370683,0.399029,0.386061,0.0,0.0,0.0,0.0,-0.025592,-0.205556,0.049118,0.0,0.0,-0.143312,0.0,-0.016061,0.0,30-39,static,Assistant Sub-Inspector,election duty,0
0.400714,0.43708,0.434104,0.436628,0.0,0.0,0.1,0.227778,0.563314,0.463007,0.48459,0.484345,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.0,0.4777,0.514237,0.488867,0.481747,0.3992,0.3992,0.448878,0.424514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.035914,-0.227778,0.078969,0.0,0.0,-0.004047,-0.025314,0.0,0.0,40-plus,static,Inspector,left-wing extremism area,0
0.4241,0.367557,0.358007,0.318119,0.0,0.0,0.0,0.172222,0.356314,0.385533,0.36777,0.359672,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.2667,0.31792,0.316029,0.329511,0.2279,0.2279,0.230918,0.230918,0.367686,0.333613,0.329679,0.323934,0.0,0.0,0.0,0.0,0.105981,-0.172222,-0.003358,0.0,0.0,-0.062811,-0.003018,0.043752,0.0,40-plus,static,Inspector,election duty,0
0.1939,0.351713,0.303534,0.282153,0.0,0.0,0.288889,0.161111,0.5539,0.414857,0.338754,0.30472,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.077778,0.255429,0.24254,0.31637,0.313988,0.0,0.0,0.0,0.0,0.283557,0.28195,0.28737,0.297467,0.0,0.0,0.0,0.0,-0.088253,-0.161111,0.24918,0.0,-0.077778,-0.05856,0.0,-0.01391,0.0,30-39,static,Assistant Sub-Inspector,law and order deployment,0
0.425129,0.406437,0.427678,0.370534,0.0,0.0,0.0,0.183333,0.509414,0.41305,0.384724,0.367587,0.25,0.25,0.25,0.25,0.0,0.0,0.255556,0.127778,0.4954,0.44715,0.416996,0.402993,0.4583,0.4215,0.401222,0.401681,0.310571,0.293207,0.32917,0.340817,0.0,0.0,0.0,0.0,0.054594,-0.183333,0.141827,0.0,-0.127778,0.092407,0.056619,-0.030245,0.0,40-plus,static,Assistant Commandant,left-wing extremism area,0
0.2883,0.318173,0.401308,0.410142,0.0,0.0,0.0,0.0,0.4494,0.444237,0.394206,0.383802,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.0,0.2757,0.36751,0.351126,0.366992,0.2998,0.32332,0.360627,0.359262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.121842,0.0,0.065598,0.0,0.0,-0.091292,-0.059462,0.0,0.0,under-30,static,Head Constable,election duty,0
0.2581,0.370827,0.422546,0.418673,0.0,0.0,0.0,0.2,0.5309,0.3579,0.444466,0.431363,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.0,0.335,0.389057,0.392228,0.364252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.160573,-0.2,0.099537,0.0,0.0,-0.029252,0.0,0.0,0.0,under-30,static,Constable,left-wing extremism area,0
0.381529,0.472907,0.4233,0.416652,0.0,0.0,0.0,0.222222,0.4008,0.44736,0.413561,0.458074,0.75,0.75,0.75,0.75,0.285714,0.466667,0.155556,0.105556,0.411514,0.445117,0.425183,0.443147,0.5207,0.5207,0.506454,0.520468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.035124,-0.222222,-0.057274,0.0,0.180159,-0.031632,0.000232,0.0,0.0,40-plus,static,Assistant Commandant,law and order deployment,0
0.586,0.507613,0.490803,0.52826,0.0,0.266667,0.522222,0.333333,0.574,0.47884,0.527401,0.508848,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.492486,0.526087,0.491039,0.502892,0.5219,0.52962,0.57951,0.629205,0.453714,0.453167,0.465839,0.471446,0.0,0.0,0.0,0.0,0.05774,-0.333333,0.065152,0.0,0.0,-0.010406,-0.107305,-0.017731,0.0,under-30,static,Constable,election duty,1
0.4452,0.400663,0.469119,0.442116,0.0,0.0,0.311111,0.216667,0.329014,0.427583,0.470021,0.456211,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.077778,0.327014,0.336893,0.382647,0.378447,0.3411,0.3411,0.348333,0.352467,0.4382,0.398887,0.395561,0.405027,0.0,0.0,0.0,0.0,0.003084,-0.216667,-0.127196,0.0,-0.077778,-0.051432,-0.011367,0.033173,0.0,30-39,static,Assistant Sub-Inspector,group centre,0
0.540129,0.592083,0.496503,0.499173,0.0,0.0,0.0,0.25,0.493571,0.481943,0.51161,0.49121,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.5539,0.461173,0.471181,0.46971,0.5572,0.5572,0.607107,0.569243,0.503271,0.446937,0.45591,0.445566,0.0,0.0,0.0,0.0,0.040955,-0.25,0.002361,0.0,0.0,0.08419,-0.012043,0.057705,0.0,40-plus,static,Sub-Inspector,election duty,1
0.301886,0.3633,0.367889,0.336011,0.0,0.0,0.0,0.166667,0.395229,0.467407,0.460956,0.415984,0.25,0.25,0.25,0.25,0.0,0.0,0.144444,0.077778,0.364257,0.271483,0.347119,0.348706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.034125,-0.166667,-0.020755,0.0,-0.077778,0.015552,0.0,0.0,0.0,30-39,static,Sub-Inspector,group centre,0
0.320643,0.335823,0.3502,0.360298,0.0,0.0,0.0,0.216667,0.5104,0.374513,0.386152,0.411904,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.3803,0.317783,0.334921,0.392043,0.4802,0.4802,0.488476,0.448939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.039655,-0.216667,0.098496,0.0,0.0,-0.011743,0.031261,0.0,0.0,40-plus,static,Sub-Inspector,group centre,0
0.505829,0.53554,0.472016,0.448103,0.0,0.0,0.166667,0.238889,0.424271,0.409147,0.493107,0.49208,0.25,0.25,0.25,0.25,0.0,0.0,0.155556,0.155556,0.513386,0.452727,0.439497,0.460964,0.6856,0.6856,0.672649,0.450097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057726,-0.238889,-0.067809,0.0,-0.155556,0.052422,0.235503,0.0,0.0,under-30,static,Head Constable,left-wing extremism area,0
0.382643,0.408933,0.423924,0.380917,0.0,0.266667,0.433333,0.216667,0.453657,0.4501,0.461577,0.448569,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.3996,0.379707,0.387654,0.372299,0.5157,0.5157,0.516313,0.516515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001726,-0.216667,0.005088,0.0,0.0,0.027301,-0.000815,0.0,0.0,40-plus,static,Inspector,election duty,0
0.506643,0.481633,0.414937,0.390123,0.0,0.0,0.055556,0.222222,0.4295,0.49254,0.488332,0.442608,0.25,0.25,0.25,0.25,0.0,0.1,0.155556,0.077778,0.54,0.48135,0.43588,0.446359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11652,-0.222222,-0.013108,0.0,-0.077778,0.093641,0.0,0.0,0.0,30-39,static,Sub-Inspector,election duty,0
0.466443,0.451017,0.401271,0.388752,0.0,0.0,0.0,0.15,0.295257,0.35708,0.39414,0.409427,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.322614,0.315913,0.429067,0.433048,0.4082,0.446037,0.401646,0.391897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077691,-0.15,-0.11417,0.0,0.0,-0.110434,0.016303,0.0,0.0,30-39,static,Assistant Sub-Inspector,group centre,0
0.4626,0.34075,0.446763,0.422293,0.0,0.0,0.0,0.211111,0.350486,0.317187,0.355496,0.386532,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.326286,0.40509,0.411492,0.395186,0.4745,0.44699,0.43913,0.438639,0.384943,0.375153,0.372969,0.379428,0.0,0.0,0.0,0.0,0.040307,-0.211111,-0.036046,0.0,0.0,-0.0689,0.035861,0.005515,0.0,under-30,static,Head Constable,internal security duty,0
0.2948,0.317437,0.333461,0.330008,0.0,0.0,0.0,0.161111,0.225857,0.355787,0.314909,0.316666,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.377671,0.36951,0.337759,0.340179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.035208,-0.161111,-0.090808,0.0,0.0,0.037492,0.0,0.0,0.0,under-30,static,Head Constable,left-wing extremism area,0
0.407757,0.33774,0.348392,0.346362,0.0,0.5,0.344444,0.172222,0.418386,0.39648,0.354688,0.318594,0.75,0.75,0.75,0.75,0.0,0.0,0.155556,0.077778,0.4538,0.331067,0.30527,0.304752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061395,-0.172222,0.099791,0.0,-0.077778,0.149048,0.0,0.0,0.0,40-plus,static,Inspector,election duty,0
0.414386,0.377953,0.459004,0.439503,0.0,0.266667,0.422222,0.211111,0.4155,0.38801,0.366258,0.380676,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.044444,0.3227,0.366977,0.43539,0.419636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025118,-0.211111,0.034824,0.0,-0.044444,-0.096936,0.0,0.0,0.0,40-plus,static,Sub-Inspector,internal security duty,0
0.574243,0.620673,0.439159,0.401319,0.1264,0.1264,0.085671,0.142836,0.3266,0.455903,0.408217,0.369239,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.038889,0.476771,0.488253,0.434464,0.408181,0.0,0.0,0.0,0.0,0.291257,0.302133,0.333874,0.337818,0.0,0.0,0.0,0.0,0.172923,-0.016436,-0.042639,0.0,-0.038889,0.068591,0.0,-0.046561,0.0,40-plus,surged,Assistant Commandant,internal security duty,0
0.4728,0.490787,0.425238,0.386077,0.0,0.0,0.0,0.111111,0.3975,0.38654,0.41366,0.394674,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.077778,0.4155,0.385397,0.297432,0.323652,0.5595,0.5595,0.435818,0.407765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.086723,-0.111111,0.002826,0.0,-0.077778,0.091848,0.151735,0.0,0.0,30-39,static,Head Constable,law and order deployment,0
0.5992,0.56552,0.534872,0.423653,0.2989,0.2989,0.202588,0.101294,0.739329,0.70845,0.575663,0.481994,0.25,0.25,0.25,0.25,0.0,0.0,0.155556,0.077778,0.735014,0.65375,0.557218,0.474511,0.3402,0.3402,0.310209,0.302079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175547,0.197606,0.257334,0.0,-0.077778,0.260504,0.038121,0.0,0.0,40-plus,surged,Sub-Inspector,internal security duty,0
0.3235,0.367017,0.376631,0.405494,0.0,0.0,0.0,0.0,0.502929,0.43955,0.394224,0.419923,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.0,0.4981,0.399793,0.39918,0.419533,0.288,0.297973,0.419571,0.406986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.081994,0.0,0.083005,0.0,0.0,0.078567,-0.118986,0.0,0.0,30-39,static,Assistant Sub-Inspector,internal security duty,0
0.5452,0.52936,0.478109,0.503697,0.0,0.0,0.0,0.411111,0.6348,0.579317,0.520014,0.491625,0.75,0.75,0.75,0.75,0.0,0.466667,0.155556,0.155556,0.485,0.392493,0.474608,0.483426,0.6396,0.6396,0.544493,0.522876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041503,-0.411111,0.143175,0.0,-0.155556,0.001574,0.116724,0.0,0.0,30-39,static,Sub-Inspector,left-wing extremism area,1
0.544929,0.492307,0.471948,0.427579,0.2016,0.2016,0.13664,0.223876,0.455,0.50933,0.452134,0.365688,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.077778,0.501757,0.556533,0.473236,0.41927,0.1484,0.1484,0.1484,0.203144,0.386871,0.29298,0.319104,0.318546,0.0,0.0,0.0,0.0,0.117349,-0.022276,0.089312,0.0,-0.077778,0.082487,-0.054744,0.068326,0.0,40-plus,surged,Sub-Inspector,internal security duty,0
0.518014,0.508973,0.517451,0.495273,0.0,0.0,0.0,0.25,0.420314,0.507793,0.529211,0.533591,0.25,0.25,0.25,0.25,0.0,0.0,0.155556,0.155556,0.4554,0.42236,0.474524,0.48857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022742,-0.25,-0.113277,0.0,-0.155556,-0.03317,0.0,0.0,0.0,under-30,static,Constable,election duty,1
0.406186,0.349193,0.420671,0.410072,0.0,0.0,0.422222,0.211111,0.2892,0.333177,0.356531,0.407381,0.25,0.25,0.25,0.25,0.0,0.0,0.155556,0.155556,0.2941,0.366427,0.412161,0.421769,0.0,0.0,0.0,0.0,0.4223,0.382367,0.377782,0.37352,0.0,0.0,0.0,0.0,-0.003886,-0.211111,-0.118181,0.0,-0.155556,-0.127669,0.0,0.04878,0.0,30-39,static,Assistant Sub-Inspector,internal security duty,0
0.2218,0.416893,0.363832,0.336215,0.0,0.0,0.355556,0.177778,0.220257,0.26949,0.284211,0.340925,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.433886,0.37934,0.38109,0.371433,0.1059,0.1059,0.249498,0.284718,0.360543,0.319863,0.321796,0.337665,0.0,0.0,0.0,0.0,-0.114415,-0.177778,-0.120668,0.0,0.0,0.062452,-0.178818,0.022878,0.0,30-39,static,Sub-Inspector,internal security duty,0
0.434771,0.486073,0.420927,0.407838,0.0,0.0,0.233333,0.188889,0.410771,0.36196,0.345927,0.385203,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.077778,0.3664,0.465603,0.431327,0.418979,0.2655,0.356573,0.418569,0.422397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026934,-0.188889,0.025568,0.0,-0.077778,-0.052579,-0.156897,0.0,0.0,40-plus,static,Sub-Inspector,internal security duty,0
0.6174,0.528723,0.531112,0.539767,0.0,0.0,0.0,0.272222,0.597071,0.53749,0.553964,0.553497,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.077778,0.6125,0.520273,0.585034,0.546967,0.6137,0.6137,0.615963,0.626822,0.4873,0.455133,0.480823,0.479979,0.0,0.0,0.0,0.0,0.077633,-0.272222,0.043574,0.0,-0.077778,0.065533,-0.013122,0.007321,0.0,40-plus,static,Assistant Commandant,group centre,1
0.5603,0.40346,0.389408,0.379608,0.0,0.0,0.4,0.2,0.3514,0.483167,0.427547,0.433898,0.25,0.25,0.25,0.25,0.0,0.0,0.155556,0.077778,0.411386,0.45013,0.399358,0.411703,0.5313,0.361897,0.456566,0.504204,0.452543,0.357387,0.392484,0.384281,0.0,0.0,0.0,0.0,0.180692,-0.2,-0.082498,0.0,-0.077778,-0.000317,0.027096,0.068262,0.0,30-39,static,Sub-Inspector,group centre,0
0.478414,0.563013,0.492753,0.470779,0.0,0.5,0.755556,0.477778,0.387271,0.438893,0.483339,0.499642,0.25,0.25,0.25,0.25,0.428571,0.466667,0.311111,0.155556,0.2968,0.489833,0.481526,0.451437,0.3155,0.3155,0.36702,0.491187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007635,-0.477778,-0.11237,0.0,0.273016,-0.154637,-0.175687,0.0,0.0,under-30,static,Head Constable,left-wing extremism area,0
0.4668,0.46463,0.362753,0.362554,0.0,0.0,0.0,0.0,0.475,0.4514,0.396892,0.376306,0.25,0.25,0.25,0.25,0.0,0.0,0.155556,0.155556,0.381471,0.346437,0.371652,0.394788,0.2861,0.2861,0.31314,0.345289,0.372386,0.351737,0.35326,0.354993,0.0,0.0,0.0,0.0,0.104246,0.0,0.098694,0.0,-0.155556,-0.013316,-0.059189,0.017393,0.0,40-plus,static,Sub-Inspector,left-wing extremism area,0
0.3095,0.322877,0.324842,0.343361,0.0,0.0,0.0,0.161111,0.2718,0.343127,0.358569,0.343299,0.25,0.25,0.25,0.25,0.0,0.0,0.166667,0.155556,0.3139,0.284597,0.279202,0.343145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.033861,-0.161111,-0.071499,0.0,-0.155556,-0.029245,0.0,0.0,0.0,30-39,static,Sub-Inspector,law and order deployment,0
0.2726,0.38187,0.401441,0.428771,0.0,0.0,0.166667,0.216667,0.3368,0.480477,0.47101,0.465393,0.25,0.25,0.25,0.25,0.0,0.233333,0.155556,0.077778,0.513271,0.56402,0.459521,0.414513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.156171,-0.216667,-0.128593,0.0,-0.077778,0.098758,0.0,0.0,0.0,30-39,static,Head Constable,left-wing extremism area,0
0.4608,0.352867,0.37839,0.361937,0.0,0.0,0.0,0.0,0.4144,0.388293,0.372562,0.355597,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.4412,0.425397,0.366322,0.364554,0.4462,0.4462,0.4462,0.376962,0.347657,0.33248,0.358391,0.355209,0.0,0.0,0.0,0.0,0.098863,0.0,0.058803,0.0,0.0,0.076646,0.069238,-0.007552,0.0,under-30,static,Constable,election duty,0
0.418529,0.393597,0.386289,0.388499,0.0,0.0,0.0,0.0,0.523429,0.459867,0.374396,0.347287,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.133333,0.399029,0.37284,0.368698,0.386981,0.259314,0.260247,0.263682,0.274401,0.332371,0.344807,0.358928,0.360933,0.0,0.0,0.0,0.0,0.03003,0.0,0.176142,0.0,-0.133333,0.012048,-0.015087,-0.028562,0.0,40-plus,static,Inspector,left-wing extremism area,0
0.944614,0.803813,0.678106,0.597017,0.3155,0.3155,0.302728,0.345808,0.6817,0.78941,0.671707,0.601658,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.654171,0.72783,0.62302,0.528573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.347597,-0.030308,0.080042,0.0,0.0,0.125598,0.0,0.0,0.0,30-39,surged,Assistant Sub-Inspector,internal security duty,0
0.2297,0.247077,0.29757,0.317189,0.0,0.0,0.0,0.0,0.242843,0.32528,0.313044,0.337215,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.0,0.255557,0.225183,0.257699,0.292262,0.0,0.0,0.0,0.0,0.435857,0.320903,0.338878,0.337733,0.0,0.0,0.0,0.0,-0.087489,0.0,-0.094372,0.0,0.0,-0.036705,0.0,0.098124,0.0,30-39,static,Assistant Sub-Inspector,left-wing extremism area,0
0.422629,0.324403,0.3631,0.391726,0.0,0.0,0.233333,0.183333,0.382529,0.447107,0.393997,0.41452,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.0,0.3451,0.354023,0.406292,0.379866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030903,-0.183333,-0.031991,0.0,0.0,-0.034766,0.0,0.0,0.0,under-30,static,Constable,law and order deployment,0
0.451486,0.36591,0.395396,0.430623,0.0,0.0,0.0,0.094444,0.501629,0.48676,0.440226,0.419254,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.432529,0.459957,0.430633,0.405323,0.0,0.0,0.0,0.0,0.382814,0.390557,0.401177,0.390651,0.0,0.0,0.0,0.0,0.020862,-0.094444,0.082375,0.0,0.0,0.027206,0.0,-0.007836,0.0,under-30,static,Head Constable,election duty,0
0.4818,0.414497,0.437576,0.417519,0.0,0.0,0.4,0.2,0.4011,0.42976,0.399367,0.381958,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.0,0.310086,0.39249,0.420982,0.412104,0.4338,0.353667,0.337947,0.442376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064281,-0.2,0.019142,0.0,0.0,-0.102018,-0.008576,0.0,0.0,under-30,static,Constable,internal security duty,0
0.464143,0.338483,0.330204,0.359021,0.857143,0.966667,0.366667,0.183333,0.244,0.44306,0.36399,0.354321,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.494586,0.365953,0.380958,0.366063,0.477571,0.4659,0.483233,0.394136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105122,0.67381,-0.110321,0.0,0.0,0.128523,0.083436,0.0,0.0,40-plus,static,Assistant Commandant,internal security duty,0
0.1699,0.26638,0.306044,0.352632,0.0,0.0,0.177778,0.183333,0.308386,0.381337,0.38832,0.377817,0.25,0.25,0.25,0.25,0.0,0.0,0.155556,0.077778,0.424186,0.371083,0.336,0.360121,0.372,0.32896,0.361277,0.415238,0.283814,0.310867,0.329916,0.329782,0.0,0.0,0.0,0.0,-0.182732,-0.183333,-0.069431,0.0,-0.077778,0.064065,-0.043238,-0.045968,0.0,40-plus,static,Inspector,internal security duty,0
0.3579,0.369053,0.384686,0.368646,0.285714,0.833333,0.355556,0.177778,0.202257,0.271443,0.368558,0.344708,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.138889,0.235343,0.365353,0.326813,0.340688,0.0,0.0,0.0,0.0,0.393386,0.310377,0.351966,0.351849,0.0,0.0,0.0,0.0,-0.010746,0.107937,-0.142451,0.0,-0.138889,-0.105345,0.0,0.041537,0.0,40-plus,static,Inspector,internal security duty,0
0.525943,0.376533,0.33534,0.358093,0.0,0.0,0.0,0.0,0.244,0.252823,0.377419,0.362077,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.369729,0.332253,0.371948,0.376858,0.0,0.0,0.0,0.0,0.284986,0.311893,0.329391,0.337111,0.0,0.0,0.0,0.0,0.16785,0.0,-0.118077,0.0,0.0,-0.007129,0.0,-0.052125,0.0,under-30,static,Head Constable,left-wing extremism area,0
0.251857,0.362653,0.355603,0.356943,0.0,0.0,0.0,0.177778,0.459629,0.338837,0.345681,0.34493,0.75,0.75,0.75,0.75,0.0,0.0,0.155556,0.077778,0.4111,0.375157,0.39483,0.395869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.105086,-0.177778,0.114699,0.0,-0.077778,0.015231,0.0,0.0,0.0,40-plus,static,Inspector,left-wing extremism area,0
0.3572,0.439823,0.451866,0.419795,0.0,0.0,0.0,0.0,0.377857,0.40022,0.414467,0.430087,0.25,0.25,0.25,0.25,0.0,0.166667,0.155556,0.077778,0.5005,0.456647,0.438023,0.440215,0.4269,0.4427,0.441626,0.488874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.062595,0.0,-0.05223,0.0,-0.077778,0.060285,-0.061974,0.0,0.0,under-30,static,Head Constable,law and order deployment,0
0.432871,0.33498,0.271038,0.285527,0.0,0.4,0.322222,0.161111,0.458186,0.458693,0.37465,0.333131,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.4249,0.349427,0.368913,0.312399,0.0,0.0,0.0,0.0,0.305214,0.31849,0.325409,0.319721,0.0,0.0,0.0,0.0,0.147345,-0.161111,0.125055,0.0,0.0,0.112501,0.0,-0.014506,0.0,40-plus,static,Assistant Commandant,law and order deployment,0
0.4608,0.45898,0.399079,0.387402,0.0,0.0,0.055556,0.188889,0.382443,0.39655,0.372362,0.402613,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.349986,0.315673,0.379259,0.395245,0.5156,0.37511,0.33497,0.348988,0.343943,0.316633,0.349486,0.356978,0.0,0.0,0.0,0.0,0.073398,-0.188889,-0.02017,0.0,0.0,-0.045259,0.166612,-0.013035,0.0,under-30,static,Constable,internal security duty,0
0.638,0.71316,0.533177,0.449136,0.3091,0.3091,0.476772,0.238386,0.629586,0.614417,0.541648,0.425713,0.25,0.25,0.25,0.25,0.0,0.0,0.066667,0.122222,0.511643,0.651017,0.530744,0.415622,0.0,0.0,0.290017,0.311071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.188864,0.070714,0.203872,0.0,-0.122222,0.096021,-0.311071,0.0,0.0,30-39,surged,Head Constable,internal security duty,0
0.407,0.375647,0.427478,0.394719,0.0,0.0,0.0,0.0,0.3704,0.463317,0.442234,0.440522,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.077778,0.343957,0.443963,0.437801,0.449296,0.5561,0.5561,0.421601,0.308801,0.363171,0.36863,0.394963,0.396188,0.0,0.0,0.0,0.0,0.012281,0.0,-0.070122,0.0,-0.077778,-0.105339,0.247299,-0.033017,0.0,40-plus,static,Sub-Inspector,left-wing extremism area,0
0.476814,0.478167,0.507678,0.481428,0.0,0.0,0.555556,0.277778,0.604714,0.487727,0.494673,0.488273,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.0,0.528714,0.471603,0.484441,0.460562,0.5352,0.668207,0.571269,0.584334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004613,-0.277778,0.116441,0.0,0.0,0.068153,-0.049134,0.0,0.0,under-30,static,Head Constable,election duty,1
